4.839850664138793945e-01 6.917361170053482056e-02 -4.711823910474777222e-02 6.420558691024780273e-01 -1.042200088500976562e+00 2.336083725094795227e-02 -1.516774892807006836e+00 -3.822698295116424561e-01 9.850608706474304199e-01 1.218621611595153809e+00
8.159332871437072754e-01 1.217717081308364868e-01 -2.562784850597381592e-01 7.471234798431396484e-01 3.270568251609802246e-01 -2.193520404398441315e-02 -1.023137092590332031e+00 -2.624062299728393555e-01 3.611739277839660645e-01 -9.862498044967651367e-01
8.859105706214904785e-01 9.588478803634643555e-01 -6.498163342475891113e-01 2.859349846839904785e-01 1.345038533210754395e+00 -2.857286632061004639e-01 -1.414643287658691406e+00 1.898766040802001953e+00 -8.038586378097534180e-01 -1.466745138168334961e-01
-8.650700449943542480e-01 1.818750739097595215e+00 1.168183803558349609e+00 -6.588956713676452637e-01 4.509260952472686768e-01 1.078351259231567383e+00 1.518530607223510742e+00 -3.824142515659332275e-01 -3.543905615806579590e-01 -7.062063217163085938e-01
1.889064908027648926e+00 9.898254275321960449e-01 2.361562550067901611e-01 4.864525198936462402e-01 -1.815656423568725586e-01 -1.237376689910888672e+00 -1.496229052543640137e+00 3.012488186359405518e-01 -7.104015350341796875e-01 -8.598521947860717773e-01
-1.843289971351623535e+00 4.418199658393859863e-01 1.077641367912292480e+00 -4.593317806720733643e-01 8.473458290100097656e-01 1.117503166198730469e+00 1.384506467729806900e-02 -9.927164912223815918e-01 -1.250545978546142578e+00 -1.655939579010009766e+00
2.828420400619506836e-01 -1.301519989967346191e+00 -6.431140303611755371e-01 -6.657461076974868774e-02 5.965903401374816895e-01 -4.678158462047576904e-01 -3.187868297100067139e-01 -6.116539835929870605e-01 5.110471844673156738e-01 -1.980420589447021484e+00
-8.697537183761596680e-01 1.232132673263549805e+00 9.326987862586975098e-01 1.993749886751174927e-01 1.543459296226501465e-01 1.672988176345825195e+00 4.831149280071258545e-01 -3.391392156481742859e-02 -2.840927600860595703e+00 -2.334488481283187866e-01
-6.206006407737731934e-01 7.241379022598266602e-01 8.651700615882873535e-01 -2.635773658752441406e+00 -2.369111031293869019e-01 -8.724102973937988281e-01 -1.240903139114379883e+00 -3.521879017353057861e-02 -5.703452229499816895e-02 -1.369913578033447266e+00
7.680518627166748047e-01 5.822706818580627441e-01 -1.794791460037231445e+00 4.450314640998840332e-01 1.522974252700805664e+00 -1.357609182596206665e-01 -8.289607763290405273e-01 -5.965758580714464188e-03 1.615189552307128906e+00 8.593010902404785156e-01
1.181899905204772949e+00 8.235547542572021484e-01 -6.131072640419006348e-01 5.034486055374145508e-01 -1.043213158845901489e-01 -1.024907454848289490e-01 3.984996378421783447e-01 -1.955916583538055420e-01 3.495310544967651367e-01 1.926218390464782715e+00
1.029985427856445312e+00 -3.045658469200134277e-01 2.129064798355102539e-01 3.779498040676116943e-01 2.902918756008148193e-01 -1.151364088058471680e+00 4.881709814071655273e-01 -2.816147208213806152e-01 4.262801110744476318e-01 -8.492650389671325684e-01
-1.021502852439880371e+00 1.937012195587158203e+00 8.812988400459289551e-01 -1.505976021289825439e-01 -1.104844093322753906e+00 -4.819623231887817383e-01 3.290414512157440186e-01 -1.206519305706024170e-01 7.958983778953552246e-01 1.566935300827026367e+00
-1.450377702713012695e-01 -4.196484088897705078e-01 -2.484533786773681641e-01 -1.761479377746582031e-01 -1.424980640411376953e+00 8.171006441116333008e-01 2.090493291616439819e-01 3.512100577354431152e-01 2.966387867927551270e-01 4.283778965473175049e-01
-5.397511720657348633e-01 8.048944473266601562e-01 -4.720783531665802002e-01 -6.265919804573059082e-01 -4.504729211330413818e-01 -3.132617846131324768e-02 1.825966835021972656e-01 -1.268092036247253418e+00 4.084184467792510986e-01 6.198322772979736328e-01
-6.660405397415161133e-01 2.460153847932815552e-01 -9.417625069618225098e-01 3.488344550132751465e-01 2.536454796791076660e-01 8.418286442756652832e-01 8.381239175796508789e-01 1.818847060203552246e-01 1.199723124504089355e+00 -1.713026016950607300e-01
8.131424784660339355e-01 -7.341324090957641602e-01 -1.937717318534851074e+00 -1.151537418365478516e+00 -2.463610172271728516e+00 2.285602390766143799e-01 1.931798458099365234e+00 -9.417963027954101562e-01 1.168288365006446838e-01 2.518350780010223389e-01
-1.479864954948425293e+00 -5.739191174507141113e-01 1.257302880287170410e+00 2.422914840281009674e-02 1.085958350449800491e-02 -1.243533134460449219e+00 1.835025668144226074e+00 5.026533603668212891e-01 5.183224678039550781e-01 -5.999934077262878418e-01
-5.527487397193908691e-01 -8.286308646202087402e-01 8.788919448852539062e-01 3.406993150711059570e-01 1.155810117721557617e+00 5.390388369560241699e-01 -1.190549373626708984e+00 1.079594373703002930e+00 -1.643934249877929688e-01 -3.709244132041931152e-01
-4.933652281761169434e-01 -1.309907197952270508e+00 1.514770090579986572e-01 8.710572123527526855e-01 -4.144943654537200928e-01 8.794929087162017822e-02 -9.549802541732788086e-01 -7.772418260574340820e-01 -3.121000230312347412e-01 2.609629869461059570e+00
3.150583803653717041e-01 1.671060562133789062e+00 3.661576509475708008e-01 3.139072656631469727e-01 8.683336377143859863e-01 6.700710058212280273e-01 1.572895288467407227e+00 -9.398252367973327637e-01 2.934147417545318604e-01 9.224230647087097168e-01
9.663709998130798340e-01 8.767518401145935059e-01 1.162736177444458008e+00 1.313487410545349121e+00 -1.437546849250793457e+00 1.120187435299158096e-02 -3.509006738662719727e+00 8.706465363502502441e-02 -2.367291212081909180e+00 7.473994791507720947e-02
8.912216871976852417e-02 -5.081250667572021484e-01 -7.881565690040588379e-01 -4.900400936603546143e-01 -4.233743250370025635e-01 2.439883947372436523e-01 -7.866772413253784180e-01 -3.952829837799072266e-01 5.856686234474182129e-01 -8.140394091606140137e-02
-1.508708596229553223e-01 -8.550593256950378418e-01 -3.136395812034606934e-01 -8.897224068641662598e-01 4.107773303985595703e-01 -2.506523370742797852e+00 5.505449771881103516e-01 1.264654278755187988e+00 -4.270640909671783447e-01 -4.267224967479705811e-01
1.034686326980590820e+00 6.381682753562927246e-01 -5.868970751762390137e-01 1.253770947456359863e+00 1.061314463615417480e+00 -7.539653182029724121e-01 -2.433172702789306641e+00 1.447607398033142090e+00 -1.775743842124938965e+00 -1.439516663551330566e+00
-3.045521080493927002e-01 4.363028109073638916e-01 1.518238067626953125e+00 -1.354175209999084473e+00 -1.690575242042541504e+00 7.732364535331726074e-01 -5.132063031196594238e-01 1.517147779464721680e+00 -3.279428184032440186e-01 4.272907972335815430e-01
6.753377318382263184e-01 -5.178483128547668457e-01 7.226988673210144043e-01 9.379648566246032715e-01 -4.104801714420318604e-01 -2.240855395793914795e-01 2.566611170768737793e-01 1.376605868339538574e+00 3.423123359680175781e-01 9.259864687919616699e-01
1.262704372406005859e+00 -5.902035236358642578e-01 7.001292705535888672e-02 4.487473070621490479e-01 -6.791763305664062500e-01 1.056545495986938477e+00 -6.611162424087524414e-01 1.117484569549560547e-01 2.462386786937713623e-01 8.294265866279602051e-01
-9.202643036842346191e-01 -3.141736388206481934e-01 1.040117502212524414e+00 -1.437555313110351562e+00 8.005245923995971680e-01 1.065716028213500977e+00 -5.092667937278747559e-01 -1.311814785003662109e+00 1.895097643136978149e-01 -1.673549786210060120e-02
1.678022556006908417e-02 1.075951457023620605e+00 5.677254199981689453e-01 1.568207889795303345e-01 6.320134401321411133e-01 -2.643264055252075195e+00 -7.364181280136108398e-01 2.897706031799316406e+00 1.147461175918579102e+00 6.729381084442138672e-01
-1.691119670867919922e-01 8.732648491859436035e-01 -1.891109347343444824e+00 1.977594375610351562e+00 3.333091437816619873e-01 -4.121458530426025391e-01 -6.367446184158325195e-01 7.584956288337707520e-01 -7.943248748779296875e-01 -1.036929130554199219e+00
-3.448150753974914551e-01 4.063122346997261047e-02 -1.441659212112426758e+00 -8.343475461006164551e-01 2.600275874137878418e-01 8.001796007156372070e-01 1.080862879753112793e+00 -1.769561618566513062e-01 -4.253157377243041992e-01 2.789995670318603516e-01
3.563838601112365723e-01 -2.924761772155761719e-01 -1.249008923768997192e-01 -1.265667557716369629e+00 -5.237786173820495605e-01 1.162000298500061035e+00 1.249199151992797852e+00 5.491107702255249023e-01 1.258927464485168457e+00 6.509234309196472168e-01
-1.713905811309814453e+00 4.996806383132934570e-01 6.644868254661560059e-01 2.210099697113037109e+00 1.295238733291625977e+00 -6.694452464580535889e-02 9.009608067572116852e-03 6.930488944053649902e-01 -1.338599443435668945e+00 1.158926606178283691e+00
-1.611078262329101562e+00 -8.644219636917114258e-01 -9.528836011886596680e-01 1.345083355903625488e+00 -2.000085592269897461e+00 -7.886257767677307129e-02 -2.206786721944808960e-01 1.469911456108093262e+00 5.151470899581909180e-01 -2.600976228713989258e+00
-3.971606194972991943e-01 -3.097122609615325928e-01 -6.529752612113952637e-01 -9.602415561676025391e-02 1.795944333076477051e+00 -2.418108135461807251e-01 -1.638203263282775879e+00 1.244449973106384277e+00 -7.396155595779418945e-02 8.496223390102386475e-02
-1.255370080471038818e-01 9.585667848587036133e-01 6.358060240745544434e-01 -1.123560667037963867e+00 4.982662200927734375e-01 -5.760147571563720703e-01 -3.711348474025726318e-01 7.999475598335266113e-01 5.694544911384582520e-01 1.228645682334899902e+00
-5.692192912101745605e-02 -9.093463420867919922e-01 -7.558814436197280884e-02 -1.398648977279663086e+00 5.960805416107177734e-01 1.320115447044372559e+00 1.015889286994934082e+00 -1.209663748741149902e+00 -2.927362918853759766e-01 7.480874061584472656e-01
1.754125207662582397e-01 -6.062037348747253418e-01 -1.469663739204406738e+00 -5.054379105567932129e-01 4.015478193759918213e-01 1.394345879554748535e+00 1.129832267761230469e+00 1.354682207107543945e+00 -1.100884199142456055e+00 3.405423760414123535e-01
-4.247694015502929688e-01 -2.053282558917999268e-01 -3.782312273979187012e-01 -7.318352460861206055e-01 1.186853051185607910e+00 -1.393882870674133301e+00 8.836887478828430176e-01 -1.524755597114562988e+00 4.282712936401367188e-01 -5.008143782615661621e-01
-7.406679987907409668e-01 2.232262194156646729e-01 8.693594336509704590e-01 1.509753316640853882e-01 6.565509438514709473e-01 5.840628743171691895e-01 5.067572463303804398e-03 -5.368774533271789551e-01 -6.769700646400451660e-01 -1.896095395088195801e+00
-7.535730600357055664e-01 1.570674538612365723e+00 -8.292858004570007324e-01 -2.100018560886383057e-01 -7.260550558567047119e-02 -1.525320410728454590e+00 -7.189581394195556641e-01 6.541463732719421387e-01 -1.233908176422119141e+00 1.113184332847595215e+00
9.244063496589660645e-01 -6.710205674171447754e-01 5.153706073760986328e-01 9.056680798530578613e-01 6.792199332267045975e-03 1.885963678359985352e-01 1.968006938695907593e-01 2.518075227737426758e+00 1.079393863677978516e+00 -2.026218622922897339e-01
4.192881584167480469e-01 -4.313740879297256470e-02 1.090593487024307251e-01 -4.274955689907073975e-01 5.692351460456848145e-01 3.662261739373207092e-02 -3.366846740245819092e-01 -5.054762363433837891e-01 1.587392538785934448e-01 1.426079392433166504e+00
-1.556400179862976074e+00 -8.271294832229614258e-01 1.748165860772132874e-02 7.797917127609252930e-01 8.011854887008666992e-01 -1.304178386926651001e-01 7.959079742431640625e-01 5.540652871131896973e-01 -1.848812252283096313e-01 -8.249747753143310547e-01
1.248209834098815918e+00 1.256093502044677734e+00 -1.697487950325012207e+00 -4.825438261032104492e-01 1.326893687248229980e+00 -1.065636157989501953e+00 6.538022756576538086e-01 9.931155443191528320e-01 -8.383481502532958984e-01 2.765858471393585205e-01
9.722247123718261719e-01 -5.474118590354919434e-01 7.748451232910156250e-01 -8.017339706420898438e-01 -6.076426804065704346e-02 1.095308661460876465e+00 -2.863597869873046875e-01 8.930419683456420898e-01 -6.809228658676147461e-01 -3.496702015399932861e-01
3.927169442176818848e-01 1.302070260047912598e+00 -1.324298620223999023e+00 8.627550601959228516e-01 9.214302301406860352e-01 -1.684651851654052734e+00 1.721748411655426025e-01 8.371814489364624023e-01 1.982051372528076172e+00 2.476300448179244995e-01
-1.805953502655029297e+00 1.076178669929504395e+00 -1.638604551553726196e-01 -5.320706591010093689e-02 1.216983437538146973e+00 -4.305164515972137451e-01 7.252292037010192871e-01 -3.491524159908294678e-01 1.475061655044555664e+00 1.466864228248596191e+00
-3.526191115379333496e-01 3.227646648883819580e-01 8.206816911697387695e-01 1.610638350248336792e-01 1.456167578697204590e+00 4.918891787528991699e-01 5.124013423919677734e-01 1.080281853675842285e+00 1.681706547737121582e+00 -8.222604990005493164e-01
-1.253666520118713379e+00 1.134579420089721680e+00 3.099953830242156982e-01 -5.830463171005249023e-01 -4.523594081401824951e-01 6.081998348236083984e-01 1.366194128990173340e+00 1.098663926124572754e+00 -2.445158243179321289e+00 -6.396412253379821777e-01
1.579799771308898926e+00 4.751542806625366211e-01 -8.020370006561279297e-01 -2.706877291202545166e-01 9.449847340583801270e-01 -1.263806939125061035e+00 2.190335839986801147e-01 -3.227662444114685059e-01 -9.249124526977539062e-01 -1.567674517631530762e+00
-6.417728066444396973e-01 -1.043869376182556152e+00 3.508342057466506958e-02 -1.078838258981704712e-01 5.921807885169982910e-01 5.562280416488647461e-01 2.929240226745605469e+00 -1.773804128170013428e-01 8.580341935157775879e-01 4.941453635692596436e-01
4.591854810714721680e-01 -1.139726191759109497e-01 -1.571304649114608765e-01 9.109890460968017578e-01 9.490724205970764160e-01 -3.812413215637207031e-01 9.520850777626037598e-01 -1.066142395138740540e-01 1.166142225265502930e-01 -8.720059394836425781e-01
9.559717774391174316e-01 -8.237072229385375977e-01 8.474947214126586914e-01 5.395555496215820312e-01 -1.975449681282043457e+00 -1.191775321960449219e+00 2.955797672271728516e+00 -7.023428380489349365e-02 -1.494639754295349121e+00 -3.269678950309753418e-01
9.150840044021606445e-01 -9.782378375530242920e-02 -2.961256802082061768e-01 -1.284406542778015137e+00 -1.020442228764295578e-02 4.493756592273712158e-01 -1.208553314208984375e+00 -2.236296892166137695e+00 -5.237836837768554688e-01 -1.619519591331481934e+00
9.177342653274536133e-01 9.652774333953857422e-01 -1.432728886604309082e+00 2.605285882949829102e+00 2.308729887008666992e+00 1.366100072860717773e+00 8.984513878822326660e-01 1.918169260025024414e-01 -9.701980948448181152e-01 -4.595097005367279053e-01
-2.892465889453887939e-01 -3.950841352343559265e-02 -4.537699744105339050e-02 5.361205339431762695e-01 -1.153812766075134277e+00 1.977509021759033203e+00 -8.049162030220031738e-01 -1.133859381079673767e-01 7.156859636306762695e-01 -1.353171586990356445e+00
-2.083748877048492432e-01 -6.120570898056030273e-01 -1.769832611083984375e+00 1.655984371900558472e-01 -7.916762828826904297e-01 -9.782468080520629883e-01 7.590560317039489746e-01 3.557461202144622803e-01 -1.131280899047851562e+00 3.784693479537963867e-01
-1.808875352144241333e-01 7.784506082534790039e-01 2.862714052200317383e+00 -1.414693474769592285e+00 9.286892414093017578e-01 2.135581493377685547e+00 -4.217739999294281006e-01 -3.169860243797302246e-01 -6.967951357364654541e-02 1.341715335845947266e+00
1.972398638725280762e+00 8.687633872032165527e-01 -3.182761967182159424e-01 -5.447318553924560547e-01 -2.637430727481842041e-01 -6.375313997268676758e-01 -3.270991742610931396e-01 1.682423830032348633e+00 1.330822706222534180e-01 -2.271491438150405884e-01
1.512801170349121094e+00 -2.946563661098480225e-01 4.105145931243896484e-01 -4.340688586235046387e-01 2.596715986728668213e-01 8.123056888580322266e-01 -2.972234189510345459e-01 -4.991091042757034302e-02 3.836362361907958984e-01 1.032728075981140137e+00
2.110498428344726562e+00 -1.169581294059753418e+00 -1.732039928436279297e+00 1.609107732772827148e+00 2.410249948501586914e+00 -7.277445793151855469e-01 1.171855926513671875e-01 -4.445436894893646240e-01 -3.394127190113067627e-01 -1.583493471145629883e+00
1.120824933052062988e+00 1.210291385650634766e+00 5.759574770927429199e-01 1.640225797891616821e-01 -2.141428887844085693e-01 2.401166707277297974e-01 1.041063189506530762e+00 9.665042161941528320e-02 1.059522867202758789e+00 5.385833382606506348e-01
1.702669858932495117e+00 3.023620247840881348e-01 -7.734727263450622559e-01 6.646549105644226074e-01 1.473704457283020020e+00 -6.744768470525741577e-02 9.462038278579711914e-01 7.743009328842163086e-01 2.467110455036163330e-01 -4.250480532646179199e-01
2.077620178461074829e-01 -2.776847481727600098e-01 5.418089032173156738e-01 -1.033877968788146973e+00 1.476450800895690918e+00 3.133758530020713806e-02 2.540136575698852539e-01 8.566851019859313965e-01 9.399253129959106445e-01 4.579453170299530029e-01
7.095849514007568359e-01 -5.486561059951782227e-01 -5.916470885276794434e-01 5.051870346069335938e-01 -2.107588648796081543e-01 6.726610064506530762e-01 1.295323491096496582e+00 7.873229384422302246e-01 -1.139617785811424255e-01 -1.770684123039245605e+00
-1.329377740621566772e-01 4.061390459537506104e-01 1.294210553169250488e+00 1.222004055976867676e+00 8.096539974212646484e-01 -6.206938028335571289e-01 2.204916924238204956e-01 -4.330725073814392090e-01 -7.660644054412841797e-01 1.472632050514221191e+00
-1.321695446968078613e+00 6.694423407316207886e-02 -1.308301687240600586e+00 -1.120533585548400879e+00 1.686280131340026855e+00 -5.680769085884094238e-01 -4.214546084403991699e-01 7.209618091583251953e-01 1.482637673616409302e-01 -7.315438985824584961e-01
4.159262776374816895e-02 -4.808157086372375488e-01 -5.379641428589820862e-02 1.840820461511611938e-01 5.405754968523979187e-02 1.101763010025024414e+00 5.862047672271728516e-01 1.545378863811492920e-01 7.357262372970581055e-01 -1.367401242256164551e+00
1.805975437164306641e-01 -1.864495396614074707e+00 -1.825237274169921875e+00 -2.392959892749786377e-01 7.558085918426513672e-01 1.384559988975524902e+00 5.955790281295776367e-01 -5.894969105720520020e-01 1.495346188545227051e+00 1.145102858543395996e+00
1.913742423057556152e-01 -8.951655626296997070e-01 9.722063541412353516e-01 2.487818896770477295e-01 8.848336935043334961e-01 1.338604986667633057e-01 6.152037382125854492e-01 2.881836593151092529e-01 2.277745008468627930e-01 -4.872800111770629883e-01
2.468086779117584229e-01 3.351631164550781250e-01 2.137581825256347656e+00 -7.009632140398025513e-02 1.254216074943542480e+00 6.423656940460205078e-01 -1.135685443878173828e+00 4.838191568851470947e-01 -1.770153790712356567e-01 -1.661010086536407471e-02
-6.233606338500976562e-01 2.825745344161987305e-01 1.784297823905944824e-02 -3.183852136135101318e-01 -1.355359792709350586e+00 1.024484157562255859e+00 9.040123820304870605e-01 -1.192762136459350586e+00 -8.519908785820007324e-01 1.501643776893615723e+00
1.673264503479003906e+00 5.135224461555480957e-01 1.257378458976745605e+00 -1.771742820739746094e+00 -4.661911427974700928e-01 -1.186217784881591797e+00 -1.137196302413940430e+00 1.569140791893005371e+00 -3.482683897018432617e-01 2.401646785438060760e-02
9.875285029411315918e-01 -1.308748777955770493e-02 7.342854142189025879e-02 3.413074314594268799e-01 8.289106488227844238e-01 -2.979044020175933838e-01 9.580231308937072754e-01 -7.789350748062133789e-01 7.872397303581237793e-01 -4.179774224758148193e-01
8.781843185424804688e-01 -2.708255350589752197e-01 2.292447984218597412e-01 5.414608716964721680e-01 1.671725362539291382e-01 9.131760597229003906e-01 -3.750975131988525391e-01 1.083468675613403320e+00 -1.394424438476562500e-01 -1.445602059364318848e+00
3.708771467208862305e-01 -6.657189875841140747e-02 -1.367787837982177734e+00 -6.279332637786865234e-01 -1.494211435317993164e+00 1.752918124198913574e+00 -2.101339101791381836e-01 -2.313835620880126953e+00 1.755324006080627441e-01 -5.814077854156494141e-01
-8.542464971542358398e-01 1.862394928932189941e+00 -1.667467713356018066e+00 4.326449036598205566e-01 1.183925271034240723e+00 -4.736101329326629639e-01 5.112389326095581055e-01 3.860897123813629150e-01 7.985955476760864258e-01 1.469844728708267212e-01
3.665195312350988388e-03 -4.279728829860687256e-01 5.644680261611938477e-01 4.237816929817199707e-01 4.270949959754943848e-01 -1.011190652847290039e+00 -2.050922662019729614e-01 -9.330193996429443359e-01 -2.014549970626831055e+00 1.410794854164123535e+00
-1.702397227287292480e+00 -7.986817359924316406e-01 1.078519701957702637e+00 2.918442189693450928e-01 -8.387603163719177246e-01 3.587523400783538818e-01 -4.584090039134025574e-02 -1.851862072944641113e-01 7.383544445037841797e-01 1.081339836120605469e+00
-1.092409610748291016e+00 -4.406534135341644287e-01 1.236720085144042969e+00 9.786076545715332031e-01 -1.401781797409057617e+00 8.335613012313842773e-01 -1.824967712163925171e-01 1.490901827812194824e+00 5.874491333961486816e-01 -1.672555208206176758e+00
1.448215842247009277e+00 -3.198720216751098633e-01 -6.891133785247802734e-01 6.226646900177001953e-01 1.355102896690368652e+00 -1.268642306327819824e+00 6.229063272476196289e-01 -4.199363589286804199e-01 -1.899824380874633789e+00 1.459386229515075684e+00
-4.010534584522247314e-01 6.808307766914367676e-01 -9.828152656555175781e-01 1.188733100891113281e+00 1.725021958351135254e+00 8.262922167778015137e-01 -2.455381155014038086e-01 -1.777917623519897461e+00 6.963050961494445801e-01 5.531802773475646973e-01
-1.610261082649230957e+00 3.779351115226745605e-01 -9.102444052696228027e-01 3.083503246307373047e-01 1.576546669006347656e+00 5.066648721694946289e-01 -7.586100101470947266e-01 8.599157929420471191e-01 1.915955901145935059e+00 -1.470451592467725277e-03
